"id","titulo","anio","ingresos_internacionales","presupuesto","idioma_ingles","pais_fuerte","duracion","duracion_cuadrado","categoria_presupuesto","decada"
"tt1375670","Un weekend da bamboccioni",2010,109456115,8e+07,1,1,102,10404,"Alto","2010s"
"tt1379177","La scomparsa di Alice Creed",2009,729939,8e+05,1,1,100,10000,"Bajo","2000s"
"tt1381404","La regola del silenzio - The Company You Keep",2012,14881653,2e+06,1,0,125,15625,"Bajo","2010s"
"tt1385826","I guardiani del destino",2011,65373734,50200000,1,1,106,11236,"Alto","2010s"
"tt1385867","Poliziotti fuori - Due sbirri a piede libero",2010,10735520,3e+07,1,1,107,11449,"Medio","2010s"
"tt1386588","I poliziotti di riserva",2010,51238944,1e+08,1,1,107,11449,"Muy Alto","2010s"
"tt1386697","Suicide Squad",2016,421746840,1.75e+08,1,1,123,15129,"Muy Alto","2010s"
"tt1386703","Total Recall - Atto di forza",2012,139589199,1.25e+08,1,0,118,13924,"Muy Alto","2010s"
"tt1389072","Downsizing - Vivere alla grande",2017,30554136,6.8e+07,1,0,135,18225,"Alto","2010s"
"tt1389096","Uomini di parola",2012,1762623,1.5e+07,1,1,95,9025,"Medio","2010s"
"tt1389137","La mia vita Ã¨ uno zoo",2011,44457291,5e+07,1,1,124,15376,"Alto","2010s"
"tt1390411","Heart of the Sea - Le origini di Moby Dick",2015,68900000,1e+08,1,0,122,14884,"Muy Alto","2010s"
"tt1390535","The Final",2010,17094.6,1e+06,1,1,93,8649,"Bajo","2010s"
"tt1392170","Hunger Games",2012,286384032,7.8e+07,1,1,142,20164,"Alto","2010s"
"tt1392190","Mad Max: Fury Road",2015,221166835,1.5e+08,1,0,120,14400,"Muy Alto","2010s"
"tt1392197","Sansone",2010,50117056,5e+07,1,1,99,9801,"Alto","2010s"
"tt1392214","Prisoners",2013,61124385,4.6e+07,1,1,153,23409,"Medio","2010s"
"tt1396218","I pinguini di Mr. Popper",2011,119137302,5.5e+07,1,1,94,8836,"Alto","2010s"
"tt1396484","It",2017,372967570,3.5e+07,1,0,135,18225,"Medio","2010s"
"tt1397280","Taken - La vendetta",2012,236287019,4.5e+07,1,0,92,8464,"Medio","2010s"
"tt1397514","Viaggio nell'isola misteriosa",2012,231400000,7.9e+07,1,1,94,8836,"Alto","2010s"
"tt1398426","Straight Outta Compton",2015,40437206,2.8e+07,1,1,147,21609,"Medio","2010s"
"tt1399103","Transformers 3",2011,771403536,1.95e+08,1,1,154,23716,"Muy Alto","2010s"
"tt1399683","Un gelido inverno",2010,7265331,2e+06,1,1,100,10000,"Bajo","2010s"
"tt1401152","Unknown - Senza identitÃ ",2011,72023632,3e+07,1,0,113,12769,"Medio","2010s"
"tt1402488","Happy Feet 2",2011,95190470,1.35e+08,1,0,100,10000,"Muy Alto","2010s"
"tt1403177","Hesher Ã¨ stato qui!",2010,66756,7e+06,1,1,106,11236,"Bajo","2010s"
"tt1403865","Il Grinta",2010,81033922,3.8e+07,1,1,110,12100,"Medio","2010s"
"tt1403981","Remember Me",2010,36964649,1.6e+07,1,1,113,12769,"Medio","2010s"
"tt1403988","The Romantics",2010,84495,4500000,1,1,95,9025,"Bajo","2010s"
"tt1407084","Twelve",2010,2464275,5e+06,1,0,93,8649,"Bajo","2010s"
"tt1408101","Into Darkness - Star Trek",2013,238586585,1.9e+08,1,1,132,17424,"Muy Alto","2010s"
"tt1408253","Poliziotto in prova",2014,19530702,2.5e+07,1,1,99,9801,"Medio","2010s"
"tt1409024","Men in Black 3",2012,445005922,2.25e+08,1,0,106,11236,"Muy Alto","2010s"
"tt1410063","I fiori della guerra",2011,2544210,9.4e+07,0,0,146,21316,"Alto","2010s"
"tt1411238","Amici, amanti e...",2011,78565857,2.5e+07,1,0,108,11664,"Medio","2010s"
"tt1411250","Riddick",2013,56312160,3.8e+07,1,0,119,14161,"Medio","2010s"
"tt1411664","Bucky Larson: Born to Be a Star",2011,999,1e+07,1,1,97,9409,"Medio","2010s"
"tt1411697","Una notte da leoni 2",2011,332300000,8e+07,1,0,102,10404,"Alto","2010s"
"tt1411704","Hop",2011,75868418,6.3e+07,1,1,95,9025,"Alto","2010s"
"tt1412386","Marigold Hotel",2011,90424115,1e+07,1,0,124,15376,"Medio","2010s"
"tt1412528","Tavolo 19",2017,1427118,5e+06,1,1,87,7569,"Bajo","2010s"
"tt1413492","12 Soldiers",2018,21631102,3.5e+07,0,1,130,16900,"Medio","2010s"
"tt1413495","Il potere dei soldi",2013,9667611,3.5e+07,1,0,106,11236,"Medio","2010s"
"tt1414382","Ancora tu!",2010,6352316,2e+07,1,1,105,11025,"Medio","2010s"
"tt1415283","Tata Matilda e il grande botto",2010,64239906,3.5e+07,1,0,109,11881,"Medio","2010s"
"tt1418377","I, Frankenstein",2014,57725889,6.5e+07,1,0,92,8464,"Alto","2010s"
"tt1421051","Somewhere",2010,13002997,7e+06,1,0,97,9409,"Bajo","2010s"
"tt1422136","A Lonely Place to Die",2011,265530,4e+06,1,1,99,9801,"Bajo","2010s"
"tt1423894","La versione di Barney",2010,7667720,3e+07,1,0,134,17956,"Medio","2010s"
"tt1423995","Stone",2010,8490338,2.2e+07,1,1,105,11025,"Medio","2010s"
"tt1424381","Predators",2010,75232420,4e+07,1,1,107,11449,"Medio","2010s"
"tt1426329","Lovelace",2013,1229001,1e+07,1,1,93,8649,"Medio","2010s"
"tt1428538","Hansel & Gretel - Cacciatori di streghe",2013,170646274,5e+07,1,0,88,7744,"Alto","2010s"
"tt1430132","Wolverine - L'immortale",2013,282271394,1.2e+08,1,0,126,15876,"Muy Alto","2010s"
"tt1430607","Il figlio di Babbo Natale",2011,100957003,1e+08,1,0,97,9409,"Muy Alto","2010s"
"tt1430612","Brick Mansions",2014,51019901,2.8e+07,1,0,90,8100,"Medio","2010s"
"tt1430615","Qualcosa di straordinario",2012,4582761,4e+07,1,0,107,11449,"Medio","2010s"
"tt1430626","Pirati! Briganti da strapazzo",2012,92002915,5.5e+07,1,0,88,7744,"Alto","2010s"
"tt1431045","Deadpool",2016,419541446,5.8e+07,1,1,108,11664,"Alto","2010s"
"tt1431181","Another Year",2010,16517060,8e+06,1,0,129,16641,"Bajo","2010s"
"tt1433108","Faster",2010,12386938,2.4e+07,1,1,98,9604,"Medio","2010s"
"tt1433811","Disconnect",2012,1991148,1e+07,1,1,115,13225,"Medio","2010s"
"tt1433822","The Apparition",2012,6413846,1.7e+07,1,0,83,6889,"Medio","2010s"
"tt1434435","Mother's Day",2010,517826.4,1.1e+07,1,1,112,12544,"Medio","2010s"
"tt1436045","13 assassini",2010,17886280,6e+06,0,0,141,19881,"Bajo","2010s"
"tt1436562","Rio",2011,340246709,9e+07,1,0,96,9216,"Alto","2010s"
"tt1436568","Assassination Games - Giochi di morte",2011,66470.4,8e+06,1,0,101,10201,"Bajo","2010s"
"tt1437358","Bed Time",2011,5274954,5e+06,0,1,102,10404,"Bajo","2010s"
"tt1438176","Fright Night - Il vampiro della porta accanto",2011,22700000,3e+07,1,1,106,11236,"Medio","2010s"
"tt1438254","Segui il tuo cuore",2010,17028159,4.4e+07,1,0,99,9801,"Medio","2010s"
"tt1440129","Battleship",2012,237602860,2.09e+08,1,1,131,17161,"Muy Alto","2010s"
"tt1440232","Piccole bugie tra amici",2010,53113527,2.5e+07,0,0,154,23716,"Medio","2010s"
"tt1440728","The American",2010,32269905,2e+07,1,0,105,11025,"Medio","2010s"
"tt1441395","Under the Skin",2013,3121712,13300000,1,0,108,11664,"Medio","2010s"
"tt1441951","Quartet",2012,41130181,1.1e+07,1,1,98,9604,"Medio","2010s"
"tt1446192","Le 5 leggende",2012,203528912,1.45e+08,1,1,97,9409,"Muy Alto","2010s"
"tt1446714","Prometheus",2012,276877385,1.3e+08,1,0,124,15376,"Muy Alto","2010s"
"tt1448755","Killer Elite",2011,31959556,7e+07,1,0,116,13456,"Alto","2010s"
"tt1449283","Winnie the Pooh - Nuove avventure nel Bosco dei Cento Acri",2011,23178583,3e+07,1,1,63,3969,"Medio","2010s"
"tt1450321","Filth",2013,8382837,5e+06,1,0,97,9409,"Bajo","2010s"
"tt1452628","Vanishing on 7th Street",2010,1648467,1e+07,1,1,92,8464,"Medio","2010s"
"tt1453405","Monsters University",2013,475066843,2e+08,1,1,104,10816,"Muy Alto","2010s"
"tt1454029","The Help",2011,46931000,2.5e+07,1,1,146,21316,"Medio","2010s"
"tt1454468","Gravity",2013,449100000,1e+08,1,0,91,8281,"Muy Alto","2010s"
"tt1457765","The Haunting in Connecticut 2: Ghosts of Georgia",2013,3076460.4,9e+06,1,1,101,10201,"Bajo","2010s"
"tt1457767","L'evocazione - The Conjuring",2013,182101615,2e+07,1,1,112,12544,"Medio","2010s"
"tt1458169","Kidnap",2017,3843062,2.1e+07,1,1,95,9025,"Medio","2010s"
"tt1458175","The Next Three Days",2010,46300000,3e+07,1,0,133,17689,"Medio","2010s"
"tt1462041","Dream House",2011,18682060,5e+07,1,0,84,7056,"Alto","2010s"
"tt1462758","Buried - Sepolto",2010,18395621,3e+06,1,1,95,9025,"Bajo","2010s"
"tt1462769","L'incredibile vita di Timothy Green",2012,4157767,2.5e+07,1,1,105,11025,"Medio","2010s"
"tt1462900","The Grandmaster",2013,67311777,38600000,0,0,130,16900,"Medio","2010s"
"tt1464174","Big Mama: Tale padre tale figlio",2011,44770652,3.2e+07,1,1,107,11449,"Medio","2010s"
"tt1464540","Sono il numero quattro",2011,94778000,6e+07,1,0,111,12321,"Alto","2010s"
"tt1464580","Stake Land",2010,372135,650000,1,1,98,9604,"Bajo","2010s"
"tt1469304","Baywatch",2017,119796565,6.9e+07,1,0,116,13456,"Alto","2010s"
"tt1470023","MacGruber",2010,797295,1e+07,1,1,90,8100,"Medio","2010s"
"tt1470827","Monsters",2010,4823137,5e+05,1,0,94,8836,"Bajo","2010s"
"tt1472584","Max Steel",2016,2453739,1e+07,1,0,92,8464,"Medio","2010s"
"tt1473832","Bridget Jones's Baby",2016,187700000,3.5e+07,1,0,123,15129,"Medio","2010s"
"tt1477076","Saw 3D - Il capitolo finale",2010,90440256,2e+07,1,0,90,8100,"Medio","2010s"
"tt1477834","Aquaman",2018,813424079,1.6e+08,1,0,143,20449,"Muy Alto","2010s"
"tt1477837","Benvenuti a Cedar Rapids",2011,867834,1e+07,1,1,87,7569,"Medio","2010s"
"tt1478338","Le amiche della sposa",2011,119276798,32500000,1,1,125,15625,"Medio","2010s"
"tt1478839","Attraverso i miei occhi",2019,7371145,1.8e+07,1,1,109,11881,"Medio","2010s"
"tt1478964","Attack the Block - Invasione aliena",2011,5181847,1.3e+07,1,1,88,7744,"Medio","2010s"
"tt1480656","Cosmopolis",2012,6265539,20500000,1,0,109,11881,"Medio","2010s"
"tt1482459","Lorax - Il guardiano della foresta",2012,134809816,7e+07,1,0,86,7396,"Alto","2010s"
"tt1483013","Oblivion",2013,197061337,1.2e+08,1,1,124,15376,"Muy Alto","2010s"
"tt1485796","The Greatest Showman",2017,260746229,8.4e+07,1,1,105,11025,"Alto","2010s"
"tt1486185","Cappuccetto rosso sangue",2011,52598214,4.2e+07,1,0,100,10000,"Medio","2010s"
"tt1486192","The Raven",2012,13691073,2.6e+07,1,0,110,12100,"Medio","2010s"
"tt1486193","5 Days of War",2011,299465,1.2e+07,1,0,113,12769,"Medio","2010s"
"tt1486834","What If",2013,5033288,1.1e+07,1,0,98,9604,"Medio","2010s"
"tt1488555","Cambio vita",2011,38368962,5.2e+07,1,1,112,12544,"Alto","2010s"
"tt1489887","La rivincita delle sfigate",2019,2182490,6e+06,1,1,102,10404,"Bajo","2010s"
"tt1489889","Una spia e mezzo",2016,89531672,5e+07,1,0,107,11449,"Alto","2010s"
"tt1490017","The Lego Movie",2014,210300000,6e+07,1,0,100,10000,"Alto","2010s"
"tt1491044","The Iceman",2012,2583777,1e+07,1,1,106,11236,"Medio","2010s"
"tt1496025","Underworld - Il risveglio",2012,97791632,7e+07,1,0,88,7744,"Alto","2010s"
"tt1496422","The Paperboy",2012,3090579,12500000,1,1,107,11449,"Medio","2010s"
"tt1498569","L'amore che resta",2011,2354747,8e+06,1,1,91,8281,"Bajo","2010s"
"tt1499658","Come ammazzare il capo... e vivere felici",2011,92300000,3.5e+07,1,1,98,9604,"Medio","2010s"
"tt1499666","Castaway on the Moon",2009,2239334.4,5e+06,0,1,116,13456,"Bajo","2000s"
"tt1502397","Bad Boys for Life",2020,220200000,9e+07,1,0,124,15376,"Alto","2020s"
"tt1502404","Drive Angry",2011,30188876,5e+07,1,1,104,10816,"Alto","2010s"
"tt1502407","Halloween",2018,96143163,1e+07,1,0,106,11236,"Medio","2010s"
"tt1502712","Fantastic 4 - I fantastici quattro",2015,111765333,1.2e+08,1,0,100,10000,"Muy Alto","2010s"
"tt1504320","Il discorso del re",2010,288576868,1.5e+07,1,0,118,13924,"Medio","2010s"
"tt1506999","Knockout - Resa dei conti",2011,15571364,2.3e+07,1,0,93,8649,"Medio","2010s"
"tt1509767","I tre moschettieri",2011,111900000,7.5e+07,1,0,110,12100,"Alto","2010s"
"tt1512235","Super - Attento crimine!!!",2010,94902,2500000,1,1,96,9216,"Bajo","2010s"
"tt1514041","4.3.2.1.",2010,886549.2,4600000,1,1,117,13689,"Bajo","2010s"
"tt1515091","Sherlock Holmes - Gioco di ombre",2011,3.57e+08,1.25e+08,1,0,129,16641,"Muy Alto","2010s"
"tt1517260","The Host",2013,36738658,4e+07,1,0,125,15625,"Medio","2010s"
"tt1517451","A Star Is Born",2018,220900000,3.6e+07,1,1,136,18496,"Medio","2010s"
"tt1517489","Spy Kids 4 - Ã tempo di eroi",2011,47026122,2.7e+07,1,1,89,7921,"Medio","2010s"
"tt1518812","Meek's Cutoff",2010,227485,2e+06,1,1,104,10816,"Bajo","2010s"
"tt1521197","Anonymous",2011,10931795,3e+07,1,0,130,16900,"Medio","2010s"
"tt1524137","Contraband",2012,29734212,2.5e+07,1,0,109,11881,"Medio","2010s"
"tt1524575","The Vatican Tapes",2015,11231001,8e+06,1,1,91,8281,"Bajo","2010s"
"tt1524930","Come ti rovino le vacanze",2015,48344033,3.1e+07,1,1,99,9801,"Medio","2010s"
"tt1527186","Melancholia",2011,14008966,7400000,1,0,135,18225,"Bajo","2010s"
"tt1528100","Exodus - Dei e re",2014,203161118,1.4e+08,1,0,150,22500,"Muy Alto","2010s"
"tt1528854","Daddy's Home",2015,92429000,5e+07,1,1,96,9216,"Alto","2010s"
"tt1529572","Trust",2010,475786,4e+06,1,1,106,11236,"Bajo","2010s"
"tt1531663","Everything Must Go",2010,108847,5e+06,1,1,97,9409,"Bajo","2010s"
"tt1532503","Beginners",2010,8520807,3200000,1,1,105,11025,"Bajo","2010s"
"tt1533749","Shaolin",2011,42916874,2.9e+07,0,0,131,17161,"Medio","2010s"
"tt1535108","Elysium",2013,193090583,1.15e+08,1,0,109,11881,"Muy Alto","2010s"
"tt1535109","Captain Phillips - Attacco in mare aperto",2013,111690956,5.5e+07,1,1,134,17956,"Alto","2010s"
"tt1535438","Il matrimonio che vorrei",2012,50745040,3e+07,1,0,100,10000,"Medio","2010s"
"tt1535612","The Son of No One",2011,1060452,1.5e+07,1,1,90,8100,"Medio","2010s"
"tt1535616","The Divide",2011,87405.6,3e+06,1,0,112,12544,"Bajo","2010s"
"tt1535970","Punto d'impatto",2011,1237972,1e+07,1,0,101,10201,"Medio","2010s"
"tt1536044","Paranormal Activity 2",2010,92759125,3e+06,1,1,91,8281,"Bajo","2010s"
"tt1536048","W.E. - Edward e Wallis",2011,1458748,1.5e+07,1,1,119,14161,"Medio","2010s"
"tt1536410","Faces in the Crowd - Frammenti di un omicidio",2011,56255.4,1e+07,1,0,103,10609,"Medio","2010s"
"tt1538403","Shadowhunters - CittÃ  di ossa",2013,64231152,6e+07,1,0,130,16900,"Alto","2010s"
"tt1540011","Blair Witch",2016,24396093,5e+06,1,0,89,7921,"Bajo","2010s"
"tt1540128","Quello che so sull'amore",2012,17859063,3.5e+07,1,1,105,11025,"Medio","2010s"
"tt1540133","Un poliziotto da happy hour",2011,14201630,6e+06,1,0,96,9216,"Bajo","2010s"
"tt1541160","Le regole della truffa",2011,4448591,5e+06,1,0,87,7569,"Bajo","2010s"
"tt1542344","127 ore",2010,42403567,1.8e+07,1,0,94,8836,"Medio","2010s"
"tt1545759","Point Blank",2010,8779230,1.6e+07,0,1,81,6561,"Medio","2010s"
"tt1547234","Senza freni",2012,10808153,3.5e+07,1,1,91,8281,"Medio","2010s"
"tt1549572","Another Earth",2011,617589,1e+05,1,1,92,8464,"Bajo","2010s"
"tt1549920","The Last Stand - L'ultima sfida",2013,36280458,4.5e+07,1,1,107,11449,"Medio","2010s"
"tt1552224","Outcast - L'ultimo templare",2014,3089101.8,2.5e+07,1,0,99,9801,"Medio","2010s"
"tt1554091","Per una vita migliore",2011,104254,1e+07,1,1,98,9604,"Medio","2010s"
"tt1555064","Country Strong",2010,310273,1.5e+07,1,1,117,13689,"Medio","2010s"
"tt1559547","Beautiful Creatures - La sedicesima luna",2013,40600000,6e+07,1,1,124,15376,"Alto","2010s"
"tt1560220","Zombieland - Doppio colpo",2019,49687317,4.2e+07,1,1,99,9801,"Medio","2010s"
"tt1560747","The Master",2012,11880786,3.2e+07,1,1,138,19044,"Medio","2010s"
"tt1560985","L'altra faccia del diavolo",2012,48496546,1e+06,1,1,83,6889,"Bajo","2010s"
"tt1562871","Ra.One",2011,33400000,2.4e+07,0,0,156,24336,"Medio","2010s"
"tt1563738","One Day",2011,45545662,1.5e+07,1,0,107,11449,"Medio","2010s"
"tt1563742","Overboard",2018,40928790,1.2e+07,1,0,112,12544,"Medio","2010s"
"tt1564349","L'incredibile storia di Winter il delfino",2011,23656674,3.7e+07,1,0,113,12769,"Medio","2010s"
"tt1564367","Mia moglie per finta",2011,111917482,8e+07,1,1,117,13689,"Alto","2010s"
"tt1564585","Skyline",2010,45591267,1e+07,1,1,92,8464,"Medio","2010s"
"tt1567448","Yahsi Bati",2009,8772421.8,2e+06,0,0,112,12544,"Bajo","2000s"
"tt1567609","Viaggio in paradiso",2012,5296102.2,2e+07,1,0,96,9216,"Medio","2010s"
"tt1568338","40 carati",2012,29016031,4.2e+07,1,1,102,10404,"Medio","2010s"
"tt1568346","Millennium - Uomini che odiano le donne",2011,130101637,9e+07,1,0,158,24964,"Alto","2010s"
"tt1568911","War Horse",2011,97700000,6.6e+07,1,0,146,21316,"Alto","2010s"
"tt1568921","Arrietty - Il mondo segreto sotto il pavimento",2010,129597531,2.3e+07,0,1,94,8836,"Medio","2010s"
"tt1570728","Crazy, Stupid, Love.",2011,60700000,5e+07,1,1,118,13924,"Alto","2010s"
"tt1570989","Tiny Furniture",2010,24824,65000,1,1,98,9604,"Bajo","2010s"
"tt1571234","Macchine mortali",2018,67721633,1e+08,1,0,128,16384,"Muy Alto","2010s"
"tt1572311","Tees Maar Khan",2010,1377971,4200000,0,1,135,18225,"Bajo","2010s"
"tt1572315","Non aprite quella porta 3D",2013,12998641,2e+07,1,1,92,8464,"Medio","2010s"
"tt1578275","Il dilemma",2011,21246676,7e+07,1,1,111,12321,"Alto","2010s"
"tt1582507","Hates - House at the End of the Street",2012,12675215,1e+07,1,0,101,10201,"Medio","2010s"
"tt1583420","L'amore all'improvviso - Larry Crowne",2011,39446825,3e+07,1,0,98,9604,"Medio","2010s"
"tt1583421","G.I. Joe - La vendetta",2013,253217645,1.3e+08,1,1,110,12100,"Muy Alto","2010s"
"tt1586265","Che cosa aspettarsi quando si aspetta",2012,43231799,4e+07,1,1,110,12100,"Medio","2010s"
"tt1586752","Machine Gun Preacher",2011,2800000,3e+07,1,1,129,16641,"Medio","2010s"
"tt1587310","Maleficent",2014,517001270,1.8e+08,1,1,97,9409,"Muy Alto","2010s"
"tt1588173","Warm Bodies",2013,50600000,3.5e+07,1,0,98,9604,"Medio","2010s"
"tt1588334","A casa con Jeff",2011,435331,1e+07,1,1,83,6889,"Medio","2010s"
"tt1590193","L'uomo sul treno",2018,83598529,3e+07,1,0,104,10816,"Medio","2010s"
"tt1591095","Insidious",2010,45547882,1500000,1,0,103,10609,"Bajo","2010s"
"tt1591479","Act of Valor",2012,12486552,1.2e+07,1,1,110,12100,"Medio","2010s"
"tt1592525","Lockout",2012,18621249,2e+07,1,0,95,9025,"Medio","2010s"
"tt1592873","LOL - Pazza del mio migliore amico",2012,6347185.8,1.1e+07,1,1,97,9409,"Medio","2010s"
"tt1594562","The Innkeepers",2011,1100435,750000,1,1,101,10201,"Bajo","2010s"
"tt1596343","Fast & Furious 5",2011,416300000,1.25e+08,1,0,130,16900,"Muy Alto","2010s"
"tt1596345","La grande partita",2014,3141886,1.9e+07,1,1,115,13225,"Medio","2010s"
"tt1596346","Soul Surfer",2011,3267524,1.8e+07,1,1,112,12544,"Medio","2010s"
"tt1596350","Una spia non basta",2012,101730488,6.5e+07,1,1,103,10609,"Alto","2010s"
"tt1596363","La grande scommessa",2015,63181000,2.8e+07,1,1,130,16900,"Medio","2010s"
"tt1596365","The Woman in Black",2012,74622608,1.7e+07,1,0,95,9025,"Medio","2010s"
"tt1598642","Sopravvissuti",2015,260378,7500000,1,0,98,9604,"Bajo","2010s"
"tt1598778","Contagion",2011,60857770,6e+07,1,0,106,11236,"Alto","2010s"
"tt1598822","Capodanno a New York",2011,87500000,5.6e+07,1,1,118,13924,"Alto","2010s"
"tt1598828","One for the Money",2012,11669635,4e+07,1,1,91,8281,"Medio","2010s"
"tt1599348","Safe House - Nessuno Ã¨ al sicuro",2012,81702771,8.5e+07,1,0,115,13225,"Alto","2010s"
"tt1600195","Abduction - Riprenditi la tua vita",2011,5.4e+07,3.5e+07,1,1,106,11236,"Medio","2010s"
"tt1600196","Chi Ã¨ senza colpa",2014,7933992,12600000,1,1,106,11236,"Medio","2010s"
"tt1601913","The Grey",2011,28201459,2.5e+07,1,1,117,13689,"Medio","2010s"
"tt1602098","Albert Nobbs",2011,4517563,8e+06,1,0,113,12769,"Bajo","2010s"
"tt1602472","2 giorni a New York",2012,3424903,8e+06,1,0,96,9216,"Bajo","2010s"
"tt1602613","Solo Dio perdona",2013,9860054,4800000,1,0,90,8100,"Bajo","2010s"
"tt1602620","Amour",2012,22924648,8900000,0,0,127,16129,"Bajo","2010s"
"tt1603257","ATM - Trappola mortale",2012,918742,3e+06,1,0,90,8100,"Bajo","2010s"
"tt1604171","Prom - Ballo di fine anno",2011,572027,8e+06,1,1,104,10816,"Bajo","2010s"
"tt1605630","American Pie: Ancora insieme",2012,177978063,5e+07,1,1,113,12769,"Alto","2010s"
"tt1605783","Midnight in Paris",2011,97142545,1.7e+07,1,0,96,9216,"Medio","2010s"
"tt1606378","Die Hard - Un buon giorno per morire",2013,237304984,9.2e+07,1,0,98,9604,"Alto","2010s"
"tt1606389","La memoria del cuore",2012,71100540,3e+07,1,0,104,10816,"Medio","2010s"
"tt1608290","Zoolander 2",2016,27874000,5e+07,1,0,101,10201,"Alto","2010s"
"tt1609479","La formula della felicitÃ ",2014,45680,5e+06,1,0,91,8281,"Bajo","2010s"
"tt1610996","Absentia",2011,5133,70000,1,1,87,7569,"Bajo","2010s"
"tt1611224","La leggenda del cacciatore di vampiri",2012,78952441,6.9e+07,1,0,105,11025,"Alto","2010s"
"tt1612774","Rubber",2010,1359,5e+05,1,0,82,6724,"Bajo","2010s"
"tt1613750","Kon-Tiki",2012,21325477,16600000,0,0,118,13924,"Medio","2010s"
"tt1615065","Le belve",2012,35584084,4.5e+07,1,1,131,17161,"Medio","2010s"
"tt1615147","Margin Call",2011,14150000,3500000,1,1,107,11449,"Bajo","2010s"
"tt1615160","The Foreigner",2017,111024429,3.5e+07,1,0,113,12769,"Medio","2010s"
"tt1615918","Alvin Superstar 3 - Si salvi chi puÃ²!",2011,209584693,7.5e+07,1,1,87,7569,"Alto","2010s"
"tt1616195","J. Edgar",2011,47614509,3.5e+07,1,1,137,18769,"Medio","2010s"
"tt1617661","Jupiter - Il destino dell'universo",2015,136500000,1.76e+08,1,0,127,16129,"Muy Alto","2010s"
"tt1618442","The Last Witch Hunter - L'ultimo cacciatore di streghe",2015,119569250,9e+07,1,0,106,11236,"Alto","2010s"
"tt1619029","Jackie",2016,10310005,9e+06,1,0,100,10000,"Bajo","2010s"
"tt1620680","A Wrinkle in Time",2018,32197256,1e+08,1,1,109,11881,"Muy Alto","2010s"
"tt1620719","Dabangg",2010,1654005,9370000,0,1,126,15876,"Bajo","2010s"
"tt1620935","Bleed - PiÃ¹ forte del destino",2016,1614773,6e+06,1,1,117,13689,"Bajo","2010s"
"tt1620981","La famiglia Addams",2019,1.03e+08,2.4e+07,1,0,86,7396,"Medio","2010s"
"tt1621039","Free Birds - Tacchini in fuga",2013,54636592,5.5e+07,1,1,91,8281,"Alto","2010s"
"tt1621045","Think Like a Man",2012,4523302,1.2e+07,1,1,123,15129,"Medio","2010s"
"tt1622547","30 Minutes or Less",2011,3608708,2.8e+07,1,1,83,6889,"Medio","2010s"
"tt1622979","Final Destination 5",2011,115300000,4e+07,1,0,92,8464,"Medio","2010s"
"tt1623205","Il grande e potente Oz",2013,258400000,2.15e+08,1,1,130,16900,"Muy Alto","2010s"
"tt1623288","ParaNorman",2012,51136348,6e+07,1,1,92,8464,"Alto","2010s"
"tt1625346","Young Adult",2011,6627456,1.2e+07,1,1,94,8836,"Medio","2010s"
"tt1628841","Independence Day - Rigenerazione",2016,286537649,1.65e+08,1,1,120,14400,"Muy Alto","2010s"
